3.600000000000000000e+03,5.463977775299999617e-03,2.086098629499999977e-06,5.038713499600000261e-04
7.200000000000000000e+03,6.614049478600000226e-03,1.097117854999999915e-06,2.575998224999999776e-04
1.080000000000000000e+04,9.903548241100000073e-04,-1.781850714700000078e-06,-4.417040194900000117e-04
1.440000000000000000e+04,-1.083638691400000062e-02,-5.386018800399999648e-06,-1.310827022300000040e-03
1.800000000000000000e+04,-2.521210428399999967e-02,-8.119594985299999655e-06,-1.964191652000000111e-03
2.160000000000000000e+04,-3.653067570000000097e-02,-8.497616945900000163e-06,-2.045156941600000024e-03
2.520000000000000000e+04,-3.919705436499999751e-02,-5.723606619999999589e-06,-1.365019170899999966e-03
2.880000000000000000e+04,-2.976829213699999990e-02,-7.243141987800000173e-08,5.720429389299999686e-06
3.240000000000000000e+04,-8.529759108300000517e-03,7.078266283399999705e-06,1.731258916700000039e-03
3.600000000000000000e+04,2.007889139799999903e-02,1.360611429999999984e-05,3.298199150700000144e-03
3.960000000000000000e+04,4.841683585699999709e-02,1.728893220799999970e-05,4.171795879299999843e-03
4.320000000000000000e+04,6.775876088500000505e-02,1.652867567400000115e-05,3.970351282700000130e-03
4.680000000000000000e+04,7.096872591399999708e-02,1.092041962900000046e-05,2.601421082199999874e-03
5.040000000000000000e+04,5.491338575100000036e-02,1.486899210000000000e-06,3.168870023499999861e-04
5.400000000000000000e+04,2.183587214899999907e-02,-9.499437988699999252e-06,-2.331509821000000027e-03
5.760000000000000000e+04,-2.080474103000000061e-02,-1.907448144999999865e-05,-4.627979162999999729e-03
6.120000000000000000e+04,-6.207690810699999923e-02,-2.438957477699999884e-05,-5.887902948399999573e-03
6.480000000000000000e+04,-9.047439962499999322e-02,-2.355890002299999963e-05,-5.661855672100000146e-03
6.840000000000000000e+04,-9.717527524699999530e-02,-1.629811973900000127e-05,-3.888300417099999854e-03
7.200000000000000000e+04,-7.872821013399999845e-02,-4.132788738500000232e-06,-9.418174072499999570e-04
7.560000000000000000e+04,-3.836164890200000066e-02,9.929263640299999783e-06,2.448004096899999895e-03
7.920000000000000000e+04,1.452186206799999969e-02,2.218885584199999997e-05,5.388694548400000187e-03
8.280000000000000000e+04,6.660102775899999494e-02,2.927228389400000032e-05,7.070299547800000181e-03
8.640000000000000000e+04,1.040786352799999981e-01,2.906636945599999939e-05,6.989859706099999827e-03
9.000000000000000000e+04,1.163994512699999956e-01,2.131146587599999862e-05,5.092650107900000347e-03
9.360000000000000000e+04,9.922818788800000234e-02,7.712726062900000207e-06,1.797037311799999908e-03
9.720000000000000000e+04,5.584966564600000322e-02,-8.441672428100000219e-06,-2.099346402800000150e-03
1.008000000000000000e+05,-3.435282087899999785e-03,-2.306574917099999983e-05,-5.610216236700000213e-03
1.044000000000000000e+05,-6.380921787799999356e-02,-3.229823507400000101e-05,-7.807714135000000215e-03
1.080000000000000000e+05,-1.097093285900000020e-01,-3.353154854199999832e-05,-8.070035724900000845e-03
1.116000000000000000e+05,-1.288931174999999874e-01,-2.617522887599999984e-05,-6.263897229100000297e-03
1.152000000000000000e+05,-1.157249845699999946e-01,-1.190589807599999917e-05,-2.802328115000000171e-03
1.188000000000000000e+05,-7.279956928500000424e-02,5.717896621800000013e-06,1.450787908400000010e-03
1.224000000000000000e+05,-1.044454414200000035e-02,2.219034338000000104e-05,5.407818868600000085e-03
1.260000000000000000e+05,5.580191865600000328e-02,3.326153997200000052e-05,8.047755622200000042e-03
1.296000000000000000e+05,1.091107985700000005e-01,3.604790917399999713e-05,8.682781455800000700e-03
1.332000000000000000e+05,1.356778215999999981e-01,2.975283378299999854e-05,7.129994852200000413e-03
1.368000000000000000e+05,1.283196119599999963e-01,1.584882286900000131e-05,3.753105427499999879e-03
1.404000000000000000e+05,8.841073568399999971e-02,-2.281195483699999984e-06,-6.260122095600000047e-04
1.440000000000000000e+05,2.564320702599999849e-02,-2.014506263400000108e-05,-4.921933208899999593e-03
1.476000000000000000e+05,-4.435157913900000110e-02,-3.322104981999999911e-05,-8.046723111299999148e-03
1.512000000000000000e+05,-1.039270665099999991e-01,-3.809454437499999811e-05,-9.183757243700000142e-03
1.548000000000000000e+05,-1.378984492800000017e-01,-3.338027006500000139e-05,-8.008650616000000111e-03
1.584000000000000000e+05,-1.374303123600000009e-01,-2.015650793400000025e-05,-4.791467252599999720e-03
1.620000000000000000e+05,-1.023370191800000023e-01,-1.736421702100000035e-06,-3.387049071899999892e-04
1.656000000000000000e+05,-4.119820617000000129e-02,1.719562524099999971e-05,4.217184409199999963e-03
1.692000000000000000e+05,3.075344749100000080e-02,3.182982532600000288e-05,7.718908685499999665e-03
1.728000000000000000e+05,9.544722126599999856e-02,3.847952511800000218e-05,9.284497364600000427e-03
1.764000000000000000e+05,1.365313269700000054e-01,3.548696584399999856e-05,8.523684644600000235e-03
1.800000000000000000e+05,1.435185047499999977e-01,2.358834081100000157e-05,5.623572941599999653e-03
1.836000000000000000e+05,1.144670890699999999e-01,5.704700344199999904e-06,1.296072516800000039e-03
1.872000000000000000e+05,5.651235216299999725e-02,-1.375858128299999984e-05,-3.392655607299999848e-03
1.908000000000000000e+05,-1.589437266400000118e-02,-2.995322812000000099e-05,-7.274289746499999591e-03
1.944000000000000000e+05,-8.460126993500000081e-02,-3.876730904300000223e-05,-9.362790121600000209e-03
1.980000000000000000e+05,-1.323184000600000076e-01,-3.788522566499999964e-05,-9.108949866500000089e-03
2.016000000000000000e+05,-1.469773438099999940e-01,-2.744350256600000011e-05,-6.556304677600000193e-03
2.052000000000000000e+05,-1.247872625299999982e-01,-1.005379710600000050e-05,-2.343751099699999813e-03
2.088000000000000000e+05,-7.121331583399999332e-02,9.863206901099999237e-06,2.457731650100000199e-03
2.124000000000000000e+05,3.739124286600000271e-04,2.725278966600000146e-05,6.629778029200000290e-03
2.160000000000000000e+05,7.204250364599999734e-02,3.775044764500000275e-05,9.125593554399999419e-03
2.196000000000000000e+05,1.257983784499999980e-01,3.877086640299999944e-05,9.330789378900000708e-03
2.232000000000000000e+05,1.481089117999999927e-01,3.009825089399999857e-05,7.203357059400000185e-03
2.268000000000000000e+05,1.333126490600000102e-01,1.388872271800000015e-05,3.271939891600000178e-03
2.304000000000000000e+05,8.505571239499999658e-02,-5.865243352799999649e-06,-1.495172112099999980e-03
2.340000000000000000e+05,1.539097233300000013e-02,-2.427698916600000054e-05,-5.918480003900000383e-03
2.376000000000000000e+05,-5.823648873299999695e-02,-3.673103250499999830e-05,-8.888745388800000855e-03
2.412000000000000000e+05,-1.173624249900000055e-01,-4.003532542999999695e-05,-9.644258205400000131e-03
2.448000000000000000e+05,-1.471376405300000023e-01,-3.327928984700000267e-05,-7.975943884600000117e-03
2.484000000000000000e+05,-1.400594849400000064e-01,-1.813153033599999904e-05,-4.296381898799999863e-03
2.520000000000000000e+05,-9.786265131200000411e-02,1.562006361899999959e-06,4.600245582399999740e-04
2.556000000000000000e+05,-3.109297103400000123e-02,2.079398271300000059e-05,5.084030481899999739e-03
2.592000000000000000e+05,4.353056400000000076e-02,3.472028609799999961e-05,8.411290354700000360e-03
2.628000000000000000e+05,1.073049472400000037e-01,3.989457105700000122e-05,9.618756416799999903e-03
2.664000000000000000e+05,1.442331231900000066e-01,3.508595549200000161e-05,8.419610980100000405e-03
2.700000000000000000e+05,1.450381997100000098e-01,2.152086915999999831e-05,5.119170695900000095e-03
2.736000000000000000e+05,1.094943696200000038e-01,2.551409362799999871e-06,5.328380685499999828e-04
2.772000000000000000e+05,4.648893714700000346e-02,-1.714431189300000017e-05,-4.208239285500000280e-03
2.808000000000000000e+05,-2.820116040500000171e-02,-3.266600020700000074e-05,-7.924150966800000764e-03
2.844000000000000000e+05,-9.586162715899999853e-02,-4.008523006000000140e-05,-9.674028561200000847e-03
2.880000000000000000e+05,-1.395313611300000034e-01,-3.746337972000000129e-05,-9.000207692200000095e-03
2.916000000000000000e+05,-1.482553047300000093e-01,-2.540936637099999859e-05,-6.060274530100000397e-03
2.952000000000000000e+05,-1.198330504799999946e-01,-6.970222132000000013e-06,-1.597673788799999902e-03
2.988000000000000000e+05,-6.137358412700000265e-02,1.315984316199999943e-05,3.251533983799999826e-03
3.024000000000000000e+05,1.248353242199999949e-02,2.988734546400000072e-05,7.260652089000000330e-03
3.060000000000000000e+05,8.323519660700000322e-02,3.904237625099999775e-05,9.430651537800000678e-03
3.096000000000000000e+05,1.331512058000000054e-01,3.840135496700000113e-05,9.234834580100000079e-03
3.132000000000000000e+05,1.497181014199999993e-01,2.817635363000000069e-05,6.734396764699999635e-03
3.168000000000000000e+05,1.287764970199999914e-01,1.091267368199999975e-05,2.551468255499999942e-03
3.204000000000000000e+05,7.556529069299999790e-02,-9.134715803000000652e-06,-2.283016475699999916e-03
3.240000000000000000e+05,3.410688731800000199e-03,-2.700297745600000002e-05,-6.572012672299999865e-03
3.276000000000000000e+05,-6.961176419900000356e-02,-3.820897813999999694e-05,-9.239029090700000627e-03
3.312000000000000000e+05,-1.252058890899999943e-01,-3.987707936200000176e-05,-9.599289226200000136e-03
3.348000000000000000e+05,-1.494395357999999951e-01,-3.152220683200000057e-05,-7.546554047300000310e-03
3.384000000000000000e+05,-1.362362898599999983e-01,-1.523425296200000024e-05,-3.594704256099999929e-03
3.420000000000000000e+05,-8.889909761900000040e-02,4.842852924499999899e-06,1.250739384000000044e-03
3.456000000000000000e+05,-1.928380437999999836e-02,2.361017855100000035e-05,5.759391300200000265e-03
3.492000000000000000e+05,5.517052147999999823e-02,3.635676172199999877e-05,8.799868237199999846e-03
3.528000000000000000e+05,1.158105333000000042e-01,3.994744638200000303e-05,9.624699357300000799e-03
3.564000000000000000e+05,1.474421972399999892e-01,3.355244358699999727e-05,8.043917221899999498e-03
3.600000000000000000e+05,1.421380021199999955e-01,1.878969034200000146e-05,4.456994714600000414e-03
3.636000000000000000e+05,1.012237819499999941e-01,-6.952664304500000423e-07,-2.504572206200000157e-04
3.672000000000000000e+05,3.494721974900000250e-02,-2.009391640199999831e-05,-4.916597143500000058e-03
3.708000000000000000e+05,-4.008904266999999827e-02,-3.457184549399999914e-05,-8.378211888800000604e-03
3.744000000000000000e+05,-1.050866661300000060e-01,-4.045538171399999932e-05,-9.756555585299999528e-03
3.780000000000000000e+05,-1.437612226599999932e-01,-3.619457817300000189e-05,-8.688056664200000112e-03
3.816000000000000000e+05,-1.464221976099999989e-01,-2.282294009600000108e-05,-5.432578755499999773e-03
3.852000000000000000e+05,-1.124011374400000068e-01,-3.730920678999999875e-06,-8.157924685899999983e-04
3.888000000000000000e+05,-5.021952696600000265e-02,1.622217638899999925e-05,3.987316919699999615e-03
3.924000000000000000e+05,2.454574283800000159e-02,3.199832991499999672e-05,7.764325490599999734e-03
3.960000000000000000e+05,9.316460913599999838e-02,3.967959933999999671e-05,9.577616610699999852e-03
3.996000000000000000e+05,1.384461748999999964e-01,3.741630585399999980e-05,8.990926597400000775e-03
4.032000000000000000e+05,1.490455787699999923e-01,2.582024000699999883e-05,6.161718939800000031e-03
4.068000000000000000e+05,1.223063742500000023e-01,7.770040707400000830e-06,1.792057340599999922e-03
4.104000000000000000e+05,6.492627885099999663e-02,-1.228540286299999920e-05,-3.041041440399999858e-03
4.140000000000000000e+05,-8.720543631999999948e-03,-2.937394827799999925e-05,-7.139081822399999909e-03
4.176000000000000000e+05,-8.018439598599999552e-02,-3.919692979800000232e-05,-9.470803438300000321e-03
4.212000000000000000e+05,-1.315620607599999881e-01,-3.922161459399999667e-05,-9.434625850199999247e-03
4.248000000000000000e+05,-1.499819914099999874e-01,-2.938293151700000107e-05,-7.025675542400000237e-03
4.284000000000000000e+05,-1.308290219400000121e-01,-1.215591357599999922e-05,-2.850298951599999995e-03
4.320000000000000000e+05,-7.890070640200000374e-02,8.073819374400000162e-06,2.028494218600000124e-03
4.356000000000000000e+05,-7.205570272999999894e-03,2.617544170000000021e-05,6.373549106499999846e-03
4.392000000000000000e+05,6.629568767700000365e-02,3.761775542100000087e-05,9.097599055100000567e-03
4.428000000000000000e+05,1.231896613300000054e-01,3.960003705199999794e-05,9.534245040199999799e-03
4.464000000000000000e+05,1.492231663099999883e-01,3.169136857199999943e-05,7.589733415000000059e-03
4.500000000000000000e+05,1.378739935799999927e-01,1.587764720100000068e-05,3.751941615300000143e-03
4.536000000000000000e+05,9.198492876100000659e-02,-3.939827226399999700e-06,-1.032442748199999955e-03
4.572000000000000000e+05,2.305166607699999856e-02,-2.286587258599999934e-05,-5.581437219700000237e-03
4.608000000000000000e+05,-5.165700784700000270e-02,-3.617318008600000034e-05,-8.758439805000000494e-03
4.644000000000000000e+05,-1.134253229200000018e-01,-4.047274282099999729e-05,-9.753975569199999432e-03
4.680000000000000000e+05,-1.467791607900000017e-01,-3.461406018099999894e-05,-8.301069233300000308e-03
4.716000000000000000e+05,-1.433626245899999874e-01,-2.004287966800000120e-05,-4.758785656699999686e-03
4.752000000000000000e+05,-1.040313847099999939e-01,-4.603766904100000057e-07,-2.706621583500000010e-05
4.788000000000000000e+05,-3.863836984800000235e-02,1.915241288399999867e-05,4.690651012900000187e-03
4.824000000000000000e+05,3.643451833999999945e-02,3.385400436799999868e-05,8.206079937499999311e-03
4.860000000000000000e+05,1.023803256799999950e-01,4.000634600499999752e-05,9.649676066299999605e-03
4.896000000000000000e+05,1.426785010999999936e-01,3.614310233200000001e-05,8.677807127299999590e-03
4.932000000000000000e+05,1.472335862199999901e-01,2.326697287000000107e-05,5.542013067399999791e-03
4.968000000000000000e+05,1.149043226299999998e-01,4.566594216499999967e-06,1.018615686900000046e-03
5.004000000000000000e+05,5.378958673999999912e-02,-1.534777741999999881e-05,-3.777160637200000122e-03
5.040000000000000000e+05,-2.080048511299999875e-02,-3.153019337399999745e-05,-7.653928146399999709e-03
5.076000000000000000e+05,-9.017991933199999421e-02,-3.989757740500000075e-05,-9.633128565600000345e-03
5.112000000000000000e+05,-1.369680409500000084e-01,-3.827898632800000268e-05,-9.200864849299999690e-03
5.148000000000000000e+05,-1.494436212599999925e-01,-2.702975349899999909e-05,-6.453639759200000339e-03
5.184000000000000000e+05,-1.244812497699999965e-01,-8.990550982000000222e-06,-2.085485146600000138e-03
5.220000000000000000e+05,-6.833431807699999472e-02,1.124541046000000019e-05,2.791362868099999794e-03
5.256000000000000000e+05,4.931538128100000293e-03,2.855365641400000123e-05,6.942191286799999882e-03
5.292000000000000000e+05,7.696209395899999972e-02,3.861404003800000139e-05,9.331343002199999487e-03
5.328000000000000000e+05,1.297125566300000032e-01,3.897715102299999663e-05,9.377492622199999281e-03
5.364000000000000000e+05,1.499680754100000124e-01,2.961112902799999997e-05,7.083079821400000038e-03
5.400000000000000000e+05,1.326542792100000034e-01,1.285504342600000036e-05,3.020768976600000152e-03
5.436000000000000000e+05,8.210849746499999935e-02,-7.159946947299999578e-06,-1.807953615500000090e-03
5.472000000000000000e+05,1.099320114700000003e-02,-2.548394060499999903e-05,-6.208682220299999686e-03
5.508000000000000000e+05,-6.287613788399999681e-02,-3.752848493899999790e-05,-9.079067724299999878e-03
5.544000000000000000e+05,-1.209940989600000044e-01,-4.021334517600000212e-05,-9.684672093399999612e-03
